id,declarationId,type,hsCode,description,originCountry,destinationCountry,value,currency,weight,declarantTin,declarantName,portOfEntry,date,status,getFundLevy,nhilLevy,covidLevy,vatRate,ecowasOrigin,atgApplicable,sector,riskScore,violationCount,recoveryAmount
DECL-000417,D202511279,import,52050000,"Cotton waste (including yarn waste and garnetted stock)",ML,BF,245143.32,USD,37330,TIN5648514,"ECOWAS Company Ltd",KUMASI,2024-01-21,flagged,6128.5830000000005,6128.5830000000005,2451.4332,15,true,false,textiles,82.46,1,105124.75
DECL-000418,D202563409,import,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",JP,CI,223041.1,USD,15124.21,TIN6811482,"Kumasi Enterprises",KUMASI,2025-05-19,flagged,5576.0275,5576.0275,2230.411,15,false,false,vehicles,63.3,1,94370.89
DECL-000419,D202573934,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",GB,CI,274342.16,USD,43160.26,TIN6780023,"West Africa Enterprises",TAMALE,2025-09-15,flagged,6858.554,6858.554,2743.4215999999997,15,false,false,vehicles,83.44,1,33020.94
DECL-000420,D202550646,export,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",NE,TG,244834.56,USD,10813.6,TIN5903729,"Ghana International",TAMALE,2025-03-26,flagged,6120.8640000000005,6120.8640000000005,2448.3456,15,true,false,vehicles,89.08,1,100351.5
DECL-000421,D202559472,transit,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",BJ,BF,307906.3,USD,20285.82,TIN9239603,"Tema Imports",TAKORADI,2025-12-26,flagged,7697.6575,7697.6575,3079.063,15,true,false,textiles,70.94,1,140288.58
DECL-000422,D202515312,export,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",US,TG,199453.47,USD,3650.48,TIN2515414,"Ghana Trading",TAKORADI,2024-09-20,flagged,4986.33675,4986.33675,1994.5347000000002,15,false,false,textiles,85.11,1,89224.94
DECL-000423,D202552652,export,27111990,"Other liquefied petroleum gases",SN,BF,319418.68,USD,46404.68,TIN1068569,"Tema Company Ltd",TEMA,2024-08-05,flagged,7985.467000000001,7985.467000000001,3194.1868,15,true,true,petroleum,73.34,1,57898.45
DECL-000424,D202561054,export,27132000,"Petroleum bitumen, petroleum coke",NE,CI,102702.32,USD,10923.02,TIN7244824,"Kumasi Company Ltd",TAKORADI,2024-05-23,approved,2567.5580000000004,2567.5580000000004,1027.0232,15,true,true,petroleum,24.13,0,0
DECL-000425,D202571348,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",BR,TG,159952.84,USD,17065.24,TIN3517031,"Accra International",KOTOKA,2025-10-12,approved,3998.821,3998.821,1599.5284,15,false,false,vehicles,12.63,0,0
DECL-000426,D202519259,import,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",BR,TG,181494.81,USD,39961.77,TIN1583480,"ECOWAS International",TAKORADI,2025-05-20,approved,4537.37025,4537.37025,1814.9481,15,false,true,petroleum,22.69,0,0
DECL-000427,D202550557,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",CN,TG,392787.43,USD,808.58,TIN3572404,"West Africa Company Ltd",KUMASI,2025-08-10,approved,9819.68575,9819.68575,3927.8743,15,false,true,petroleum,17.22,0,0
DECL-000428,D202597100,import,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",NE,TG,454415.02,USD,40369.88,TIN6807130,"Accra Group",KUMASI,2024-07-21,flagged,11360.375500000002,11360.375500000002,4544.1502,15,true,false,vehicles,72.66,1,91778.05
DECL-000429,D202596574,transit,52010000,"Cotton, not carded or combed",JP,BF,395269.5,USD,8300,TIN9628268,"Accra Company Ltd",TAMALE,2024-08-15,approved,9881.737500000001,9881.737500000001,3952.695,15,false,false,textiles,25.18,0,0
DECL-000430,D202526113,transit,52030000,"Cotton, carded or combed",GB,BF,130349.25,USD,45810.72,TIN3844993,"West Africa Imports",TAKORADI,2025-06-16,approved,3258.7312500000003,3258.7312500000003,1303.4925,15,false,false,textiles,14.02,0,0
DECL-000431,D202537761,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",SN,TG,231156.5,USD,26064.45,TIN1470384,"Tema Corporation",TAMALE,2024-04-27,approved,5778.9125,5778.9125,2311.565,15,true,false,vehicles,10.79,0,0
DECL-000432,D202585715,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",GB,BF,476890.71,USD,33145.05,TIN2050563,"Tema Enterprises",TEMA,2025-12-03,approved,11922.26775,11922.26775,4768.9071,15,false,true,petroleum,36.49,0,0
DECL-000433,D202518269,import,87019000,"Motor vehicles for the transport of goods",JP,BF,143775.63,USD,18910.08,TIN2941622,"ECOWAS Group",KUMASI,2025-12-19,flagged,3594.3907500000005,3594.3907500000005,1437.7563,15,false,false,vehicles,89.74,1,59146.65
DECL-000434,D202523730,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",CN,BF,27244.87,USD,18000.94,TIN9517668,"Accra Company Ltd",KUMASI,2025-11-24,flagged,681.12175,681.12175,272.4487,15,false,false,vehicles,68.61,1,3607.56
DECL-000435,D202545711,import,27111200,"Propane, liquefied",BR,TG,115393.28,USD,19372.4,TIN2243586,"Takoradi Corporation",TEMA,2025-02-21,flagged,2884.8320000000003,2884.8320000000003,1153.9328,15,false,false,petroleum,82.34,1,45568.28
DECL-000436,D202528843,import,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",SL,GH,151315.54,USD,25228.38,TIN6793325,"Ghana Company Ltd",KUMASI,2024-08-21,flagged,3782.8885000000005,3782.8885000000005,1513.1554,15,true,false,vehicles,65.25,1,43813.39
DECL-000437,D202544672,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",NE,BF,363886.81,USD,37687.09,TIN6209969,"Kumasi International",KOTOKA,2025-04-16,flagged,9097.170250000001,9097.170250000001,3638.8681,15,true,false,vehicles,84.75,1,99147.74
DECL-000438,D202586493,export,52030000,"Cotton, carded or combed",GB,BF,451451.23,USD,47665.95,TIN7177655,"Ghana Enterprises",TEMA,2025-08-20,flagged,11286.28075,11286.28075,4514.5123,15,false,false,textiles,94.47,1,188124.91
DECL-000439,D202567414,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",BJ,TG,111521.03,USD,47832.06,TIN9502694,"Tema Group",TEMA,2025-05-06,approved,2788.0257500000002,2788.0257500000002,1115.2103,15,true,false,vehicles,15.86,0,0
DECL-000440,D202542650,export,52030000,"Cotton, carded or combed",GB,CI,472788.13,USD,12928.61,TIN1985730,"Takoradi International",KOTOKA,2024-05-19,approved,11819.70325,11819.70325,4727.8813,15,false,false,textiles,39.1,0,0
DECL-000441,D202514377,export,52010000,"Cotton, not carded or combed",GB,BF,104042.82,USD,12837.23,TIN2640987,"Kumasi Corporation",TAMALE,2024-07-21,flagged,2601.0705000000003,2601.0705000000003,1040.4282,15,false,false,textiles,68.37,1,46576.61
DECL-000442,D202525505,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",BJ,CI,290328.92,USD,24632.99,TIN7943030,"Accra Corporation",TEMA,2024-02-23,flagged,7258.223,7258.223,2903.2891999999997,15,true,false,textiles,76.98,1,110807.12
DECL-000443,D202572492,transit,27132000,"Petroleum bitumen, petroleum coke",DE,GH,194234.95,USD,42153.03,TIN5555946,"Ghana Group",KOTOKA,2025-09-26,approved,4855.873750000001,4855.873750000001,1942.3495000000003,15,false,true,petroleum,33,0,0
DECL-000444,D202568113,export,52010000,"Cotton, not carded or combed",CN,CI,39556.4,USD,2716.98,TIN5939491,"West Africa Enterprises",TAMALE,2024-10-25,approved,988.9100000000001,988.9100000000001,395.564,15,false,false,textiles,14.5,0,0
DECL-000445,D202568327,transit,27132000,"Petroleum bitumen, petroleum coke",BJ,GH,85462.94,USD,13187.77,TIN8386440,"West Africa Exports",TAKORADI,2024-07-25,flagged,2136.5735,2136.5735,854.6294,15,true,true,petroleum,66.92,1,29142.73
DECL-000446,D202533182,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",SL,BF,332581.55,USD,7745.37,TIN6349808,"West Africa Imports",TAMALE,2025-01-10,flagged,8314.53875,8314.53875,3325.8155,15,true,false,textiles,62.37,1,164576.42
DECL-000447,D202564934,transit,27111990,"Other liquefied petroleum gases",NG,CI,315499.36,USD,46951.97,TIN9509658,"Takoradi Group",TEMA,2024-01-01,flagged,7887.484,7887.484,3154.9936,15,true,true,petroleum,90.08,1,70375.74
DECL-000448,D202567149,import,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",NE,GH,231432.87,USD,30750.1,TIN9456891,"Tema Enterprises",KOTOKA,2024-12-20,flagged,5785.82175,5785.82175,2314.3287,15,true,true,petroleum,87.1,1,108622.73
DECL-000449,D202592870,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",GB,TG,494746.49,USD,9146.18,TIN7044733,"Ghana Imports",TAMALE,2025-05-02,approved,12368.662250000001,12368.662250000001,4947.4649,15,false,false,vehicles,21.01,0,0
DECL-000450,D202553591,import,27111990,"Other liquefied petroleum gases",US,CI,452772.17,USD,34250.23,TIN6523964,"Ghana Imports",KOTOKA,2025-05-30,flagged,11319.304250000001,11319.304250000001,4527.7217,15,false,false,petroleum,60.34,1,179373.9
DECL-000451,D202538329,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",TG,BF,427851.19,USD,42755.59,TIN3160244,"West Africa Exports",TEMA,2025-10-05,flagged,10696.279750000002,10696.279750000002,4278.5119,15,true,true,petroleum,65.11,1,130084.66
DECL-000452,D202517950,transit,27111200,"Propane, liquefied",NG,GH,276198.07,USD,17050.55,TIN1124823,"Tema Trading",TEMA,2025-01-22,flagged,6904.95175,6904.95175,2761.9807,15,true,true,petroleum,75.69,1,117745.37
DECL-000453,D202569549,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",DE,CI,368129.23,USD,14536.05,TIN1615093,"Tema Corporation",KUMASI,2025-02-04,flagged,9203.23075,9203.23075,3681.2923,15,false,false,vehicles,88.14,1,129384.36
DECL-000454,D202578335,transit,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",DE,BF,128812.84,USD,3790.09,TIN9480773,"Ghana Group",KOTOKA,2024-09-21,approved,3220.321,3220.321,1288.1284,15,false,true,petroleum,29.92,0,0
DECL-000455,D202514123,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",CN,TG,258375.18,USD,39668.62,TIN8237713,"Takoradi Group",KOTOKA,2024-03-08,flagged,6459.3795,6459.3795,2583.7518,15,false,false,textiles,84.37,1,73357.09
DECL-000456,D202514174,transit,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",SN,CI,171019.77,USD,45138.76,TIN6111719,"Takoradi Corporation",TAMALE,2024-09-04,flagged,4275.49425,4275.49425,1710.1977,15,true,true,petroleum,88.42,1,67422.66
DECL-000457,D202587227,import,27132000,"Petroleum bitumen, petroleum coke",KR,GH,17274.21,USD,6964,TIN4819351,"Ghana International",TEMA,2024-01-09,approved,431.85525,431.85525,172.7421,15,false,true,petroleum,29.4,0,0
DECL-000458,D202581226,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",CN,GH,242162.93,USD,33717.19,TIN8412611,"West Africa Exports",KUMASI,2024-10-02,approved,6054.07325,6054.07325,2421.6293,15,false,false,textiles,39.3,0,0
DECL-000459,D202558704,import,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",CN,GH,206731.69,USD,20396.94,TIN3939915,"ECOWAS Enterprises",TAMALE,2025-06-17,flagged,5168.29225,5168.29225,2067.3169000000003,15,false,false,vehicles,66.92,1,23463.51
DECL-000460,D202553417,import,27111990,"Other liquefied petroleum gases",KR,TG,390133.42,USD,14642.08,TIN5118819,"Takoradi International",TAMALE,2024-09-20,flagged,9753.3355,9753.3355,3901.3342,15,false,true,petroleum,63.57,1,148708.37
DECL-000461,D202557731,import,87019000,"Motor vehicles for the transport of goods",GB,CI,317596.01,USD,14401.64,TIN6220621,"ECOWAS Trading",TAMALE,2025-01-17,approved,7939.900250000001,7939.900250000001,3175.9601000000002,15,false,false,vehicles,12.24,0,0
DECL-000462,D202561858,export,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",SL,CI,340319.52,USD,18630.63,TIN8094688,"Kumasi International",TEMA,2025-04-18,approved,8507.988000000001,8507.988000000001,3403.1952,15,true,false,vehicles,21.88,0,0
DECL-000463,D202570946,export,87019000,"Motor vehicles for the transport of goods",NG,BF,145943.23,USD,33865.41,TIN9373689,"ECOWAS Enterprises",TEMA,2025-09-08,flagged,3648.5807500000005,3648.5807500000005,1459.4323000000002,15,true,false,vehicles,84.06,1,26872.77
DECL-000464,D202510465,import,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",SL,BF,307927.84,USD,18687.62,TIN2221990,"Accra Enterprises",KOTOKA,2024-05-21,approved,7698.196000000001,7698.196000000001,3079.2784,15,true,false,vehicles,32.04,0,0
DECL-000465,D202578902,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",GB,BF,236844.89,USD,157.9,TIN5163742,"Takoradi Imports",TEMA,2024-01-21,flagged,5921.12225,5921.12225,2368.4489000000003,15,false,true,petroleum,70.53,1,116009.22
DECL-000466,D202581799,import,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",SL,GH,91833.64,USD,18876.65,TIN1966173,"Accra Corporation",KOTOKA,2024-01-20,approved,2295.841,2295.841,918.3364,15,true,false,vehicles,10.09,0,0
DECL-000467,D202557065,import,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",GB,CI,274917.58,USD,16847.3,TIN6247169,"Tema Trading",KOTOKA,2025-10-19,flagged,6872.9395,6872.9395,2749.1758000000004,15,false,false,vehicles,85.8,1,56837.32
DECL-000468,D202578559,export,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",US,BF,231784.3,USD,45251.28,TIN1146830,"Ghana Company Ltd",KUMASI,2024-05-21,approved,5794.6075,5794.6075,2317.843,15,false,false,textiles,22.4,0,0
DECL-000469,D202586015,transit,52010000,"Cotton, not carded or combed",CI,GH,440075.01,USD,34832.26,TIN3544310,"Ghana Enterprises",TEMA,2024-08-16,flagged,11001.875250000001,11001.875250000001,4400.7501,15,true,false,textiles,67.51,1,154830.17
DECL-000470,D202529730,import,52030000,"Cotton, carded or combed",IN,GH,483149.56,USD,2259.09,TIN3574422,"Takoradi Imports",TAMALE,2025-11-08,approved,12078.739000000001,12078.739000000001,4831.4956,15,false,false,textiles,35.97,0,0
DECL-000471,D202581436,export,27111990,"Other liquefied petroleum gases",CN,GH,142498.38,USD,35878.16,TIN9369201,"ECOWAS International",KOTOKA,2024-05-01,flagged,3562.4595000000004,3562.4595000000004,1424.9838,15,false,true,petroleum,66.92,1,23348.98
DECL-000472,D202525564,import,27111990,"Other liquefied petroleum gases",SL,BF,83869.87,USD,49991.03,TIN1831183,"West Africa Group",TEMA,2025-02-06,flagged,2096.74675,2096.74675,838.6986999999999,15,true,true,petroleum,76.1,1,30592.94
DECL-000473,D202555829,transit,52010000,"Cotton, not carded or combed",GB,CI,449910.15,USD,32035.9,TIN4915510,"Tema Trading",TAMALE,2025-07-07,flagged,11247.753750000002,11247.753750000002,4499.101500000001,15,false,false,textiles,63.42,1,58898.46
DECL-000474,D202523033,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",CN,CI,488724.92,USD,2954.47,TIN4514080,"West Africa Group",TAMALE,2025-08-10,flagged,12218.123,12218.123,4887.2492,15,false,false,vehicles,76.41,1,109827.49
DECL-000475,D202595167,export,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",KR,CI,230817.85,USD,34674.27,TIN5782836,"Accra Corporation",TAMALE,2024-09-26,approved,5770.446250000001,5770.446250000001,2308.1785,15,false,false,textiles,14.83,0,0
DECL-000476,D202559956,import,27111200,"Propane, liquefied",CI,CI,252314.71,USD,33285.96,TIN9528724,"Ghana Corporation",TEMA,2025-11-17,flagged,6307.86775,6307.86775,2523.1471,15,true,true,petroleum,70.81,1,27942.76
DECL-000477,D202572018,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",CI,GH,315821.36,USD,46787.66,TIN7816309,"Tema Corporation",TAKORADI,2024-12-01,flagged,7895.534,7895.534,3158.2136,15,true,false,vehicles,88.48,1,131083.94
DECL-000478,D202566070,transit,27132000,"Petroleum bitumen, petroleum coke",JP,BF,498565.41,USD,5382.7,TIN6472951,"Takoradi Trading",KUMASI,2025-01-10,flagged,12464.13525,12464.13525,4985.6541,15,false,true,petroleum,81.43,1,61477.75
DECL-000479,D202594539,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",BF,BF,71536.09,USD,32850.1,TIN4414103,"Ghana Company Ltd",TEMA,2024-12-12,flagged,1788.40225,1788.40225,715.3609,15,true,false,textiles,84.81,1,28825.08
DECL-000480,D202598451,import,27111200,"Propane, liquefied",BF,BF,362761.9,USD,41317.1,TIN6523620,"Takoradi Corporation",KUMASI,2024-05-04,flagged,9069.0475,9069.0475,3627.619,15,true,true,petroleum,89.73,1,150731.29
DECL-000481,D202511424,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",NE,CI,306035.79,USD,17075.44,TIN5544597,"Tema Group",TAMALE,2024-05-17,flagged,7650.8947499999995,7650.8947499999995,3060.3579,15,true,false,vehicles,76.82,1,55373.3
DECL-000482,D202529513,export,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",BR,CI,178985.02,USD,41172.34,TIN3775560,"Kumasi Exports",KOTOKA,2025-03-16,approved,4474.6255,4474.6255,1789.8501999999999,15,false,false,vehicles,39.82,0,0
DECL-000483,D202564017,transit,27111990,"Other liquefied petroleum gases",BJ,CI,492493.76,USD,49987.48,TIN8453667,"Ghana International",KOTOKA,2024-01-06,flagged,12312.344000000001,12312.344000000001,4924.9376,15,true,true,petroleum,62.09,1,121163.51
DECL-000484,D202534568,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",US,TG,137709.42,USD,16155.22,TIN1652898,"West Africa Exports",TAMALE,2025-10-03,approved,3442.7355000000007,3442.7355000000007,1377.0942000000002,15,false,false,textiles,39.54,0,0
DECL-000485,D202596898,import,27132000,"Petroleum bitumen, petroleum coke",IN,GH,193169.47,USD,14565.44,TIN5830654,"West Africa Trading",KUMASI,2024-04-03,flagged,4829.23675,4829.23675,1931.6947,15,false,true,petroleum,88.5,1,21806.89
DECL-000486,D202548318,import,52030000,"Cotton, carded or combed",JP,GH,469481.39,USD,37454.5,TIN3989721,"ECOWAS Corporation",KUMASI,2025-04-07,approved,11737.03475,11737.03475,4694.8139,15,false,false,textiles,10.86,0,0
DECL-000487,D202549073,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",CI,GH,359314.3,USD,11057.02,TIN3547209,"ECOWAS International",TAKORADI,2025-04-19,approved,8982.8575,8982.8575,3593.143,15,true,false,vehicles,30.84,0,0
DECL-000488,D202559073,import,27111990,"Other liquefied petroleum gases",JP,GH,382011.11,USD,20891.84,TIN6523160,"Ghana Imports",KUMASI,2024-09-26,flagged,9550.27775,9550.27775,3820.1111,15,false,true,petroleum,83.26,1,171665.95
DECL-000489,D202539365,transit,27090010,"Petroleum oils and oils obtained from bituminous minerals, crude",ML,CI,147663.78,USD,41579.48,TIN2062585,"Ghana Corporation",TAMALE,2024-05-09,flagged,3691.5945,3691.5945,1476.6378,15,true,true,petroleum,93.87,1,15467.19
DECL-000490,D202566705,transit,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",KR,CI,225439.34,USD,2146.87,TIN6517314,"Kumasi Group",KOTOKA,2024-02-29,approved,5635.9835,5635.9835,2254.3934,15,false,false,textiles,27.43,0,0
DECL-000491,D202535017,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",TG,TG,403665.51,USD,5442.52,TIN5235490,"Kumasi International",TEMA,2025-12-11,approved,10091.637750000002,10091.637750000002,4036.6551000000004,15,true,false,vehicles,39.37,0,0
DECL-000492,D202572485,transit,52050000,"Cotton waste (including yarn waste and garnetted stock)",IN,CI,39292.62,USD,27834.39,TIN4051672,"Takoradi Company Ltd",TEMA,2024-01-08,approved,982.3155000000002,982.3155000000002,392.92620000000005,15,false,false,textiles,23.63,0,0
DECL-000493,D202594047,export,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",IN,CI,452913.87,USD,21365.72,TIN1247628,"Ghana Trading",TAMALE,2024-04-11,flagged,11322.84675,11322.84675,4529.1387,15,false,true,petroleum,84.61,1,182141.67
DECL-000494,D202547740,transit,87019000,"Motor vehicles for the transport of goods",DE,CI,216771.14,USD,23386.13,TIN7651681,"Tema Enterprises",TAKORADI,2024-03-27,flagged,5419.2785,5419.2785,2167.7114,15,false,false,vehicles,86.17,1,100107.65
DECL-000495,D202551391,transit,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",CN,BF,436370.71,USD,39738.08,TIN7950787,"Accra Trading",TAMALE,2025-08-27,approved,10909.26775,10909.26775,4363.7071000000005,15,false,false,textiles,27.48,0,0
DECL-000496,D202527046,export,52010000,"Cotton, not carded or combed",GB,TG,61692.54,USD,13211.57,TIN1974228,"Takoradi Trading",KUMASI,2024-02-28,approved,1542.3135000000002,1542.3135000000002,616.9254,15,false,false,textiles,38.81,0,0
DECL-000497,D202532778,transit,87019000,"Motor vehicles for the transport of goods",NE,CI,142728.93,USD,11016.26,TIN4051940,"West Africa Trading",TAKORADI,2024-04-09,flagged,3568.22325,3568.22325,1427.2893,15,true,false,vehicles,70.47,1,53689.44
DECL-000498,D202517174,import,87019000,"Motor vehicles for the transport of goods",GB,GH,112592.38,USD,11936.63,TIN3022435,"ECOWAS International",TEMA,2024-09-19,flagged,2814.8095000000003,2814.8095000000003,1125.9238,15,false,false,vehicles,67.63,1,24173.95
DECL-000499,D202514515,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",JP,CI,385858.81,USD,37927.23,TIN8335166,"Takoradi Imports",TAMALE,2025-07-06,approved,9646.47025,9646.47025,3858.5881,15,false,false,vehicles,24.09,0,0
DECL-000500,D202544414,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",GB,GH,285301.21,USD,8148.35,TIN8248065,"Takoradi Imports",TEMA,2025-08-21,flagged,7132.530250000001,7132.530250000001,2853.0121000000004,15,false,false,vehicles,88.71,1,113824.48
DECL-000501,D202547765,transit,87032200,"Motor cars and motor wagons, with spark-ignition engine of > 1000cc & <= 1500cc",US,GH,13311.42,USD,35762.55,TIN2037799,"West Africa Corporation",TAMALE,2025-01-04,flagged,332.7855,332.7855,133.1142,15,false,false,vehicles,61.84,1,4305.38
DECL-000502,D202569137,transit,27111200,"Propane, liquefied",IN,GH,350957.36,USD,9796.8,TIN2843913,"ECOWAS International",TEMA,2024-08-18,approved,8773.934,8773.934,3509.5735999999997,15,false,true,petroleum,13.66,0,0
DECL-000503,D202555435,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",CN,CI,77653.17,USD,41090.9,TIN1947729,"Kumasi Exports",TAKORADI,2025-07-18,flagged,1941.32925,1941.32925,776.5317,15,false,true,petroleum,85.08,1,21110.95
DECL-000504,D202551773,import,52030000,"Cotton, carded or combed",SL,BF,181688.34,USD,38604.82,TIN9722644,"Accra Group",TAKORADI,2025-11-06,flagged,4542.2085,4542.2085,1816.8834,15,true,false,textiles,75.17,1,35185.47
DECL-000505,D202538506,export,52050000,"Cotton waste (including yarn waste and garnetted stock)",BR,TG,478236.5,USD,25134.69,TIN1242786,"West Africa Company Ltd",KUMASI,2025-11-13,approved,11955.9125,11955.9125,4782.365,15,false,false,textiles,30.56,0,0
DECL-000506,D202548664,transit,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",TG,GH,51792.3,USD,11772.24,TIN7402181,"West Africa Trading",KUMASI,2025-11-04,approved,1294.8075000000001,1294.8075000000001,517.923,15,true,true,petroleum,29.39,0,0
DECL-000507,D202590540,export,27111990,"Other liquefied petroleum gases",JP,CI,308242.39,USD,28316.9,TIN3594525,"Takoradi Enterprises",TEMA,2025-10-20,flagged,7706.05975,7706.05975,3082.4239000000002,15,false,true,petroleum,71.47,1,131001.78
DECL-000508,D202580964,import,27111990,"Other liquefied petroleum gases",ML,TG,267669.36,USD,44339.88,TIN4204795,"Takoradi Corporation",TAKORADI,2025-10-31,flagged,6691.734,6691.734,2676.6936,15,true,false,petroleum,86.75,1,78017.38
DECL-000509,D202530899,transit,87032300,"Motor cars and motor wagons, with spark-ignition engine of > 1500cc & <= 3000cc",GB,GH,202885.38,USD,18837.84,TIN2915817,"Kumasi Trading",KOTOKA,2024-05-05,flagged,5072.1345,5072.1345,2028.8538,15,false,false,vehicles,83.84,1,74709.71
DECL-000510,D202592348,transit,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",DE,GH,26138.3,USD,28888.17,TIN5290602,"West Africa Exports",TAMALE,2024-09-18,flagged,653.4575,653.4575,261.383,15,false,false,vehicles,64.72,1,7734.97
DECL-000511,D202541984,transit,87019000,"Motor vehicles for the transport of goods",CI,BF,219821.08,USD,12065.28,TIN4559311,"ECOWAS Trading",KUMASI,2024-03-08,flagged,5495.527,5495.527,2198.2108,15,true,false,vehicles,67.05,1,75925.01
DECL-000512,D202572074,import,52070000,"Yarn of cotton, containing less than 85% by weight of cotton",BJ,TG,478226.35,USD,6534.96,TIN4439144,"ECOWAS Imports",TAMALE,2024-02-04,approved,11955.65875,11955.65875,4782.2635,15,true,false,textiles,31.74,0,0
DECL-000513,D202520305,transit,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",KR,BF,415328.95,USD,4085.02,TIN6234684,"Kumasi Company Ltd",TEMA,2024-06-02,flagged,10383.223750000001,10383.223750000001,4153.2895,15,false,false,vehicles,72.15,1,113904.11
DECL-000514,D202537633,import,27101990,"Petroleum oils and oils obtained from bituminous minerals (other)",ML,BF,14940.64,USD,9070.54,TIN1199364,"Takoradi Imports",TEMA,2025-11-05,flagged,373.516,373.516,149.4064,15,true,true,petroleum,89.15,1,4837.42
DECL-000515,D202539475,export,27111990,"Other liquefied petroleum gases",IN,TG,449367.03,USD,23254.59,TIN8431647,"Kumasi International",KOTOKA,2025-09-12,flagged,11234.175750000002,11234.175750000002,4493.670300000001,15,false,false,petroleum,93.86,1,121596.09
DECL-000516,D202566429,transit,52010000,"Cotton, not carded or combed",BJ,BF,284476.15,USD,3046.88,TIN9205733,"Tema Trading",TEMA,2024-10-04,flagged,7111.903750000001,7111.903750000001,2844.7615,15,true,false,textiles,81.55,1,61810.63
DECL-000517,D202514970,export,87032100,"Motor cars and motor wagons, with spark-ignition engine of <= 1000cc",IN,CI,270766.23,USD,48811.38,TIN1067905,"ECOWAS Enterprises",KUMASI,2024-07-05,flagged,6769.15575,6769.15575,2707.6623,15,false,false,vehicles,92.15,1,113654.08
DECL-000518,D202578498,export,87032400,"Motor cars and motor wagons, with spark-ignition engine of > 3000cc",BR,GH,270669.65,USD,46815.67,TIN8753058,"Kumasi Trading",KUMASI,2024-05-14,flagged,6766.741250000001,6766.741250000001,2706.6965000000005,15,false,false,vehicles,77.88,1,67822.89
DECL-000519,D202572747,import,52060000,"Yarn of cotton, containing 85% or more by weight of cotton",CN,TG,466541.38,USD,20081.93,TIN4368346,"West Africa Trading",TAKORADI,2024-07-20,approved,11663.534500000002,11663.534500000002,4665.4138,15,false,false,textiles,18.35,0,0
